PurchaseID,CustomerID,ProductID,ProductDescription,ProductCategory,PurchaseAmount,PurchaseDate
PU02898,C329,P120,Toy Train Set,Toys & Games,28.4,2024-12-28
PU02899,C341,P31,Office Chair,Home & Furniture,173.47,2024-01-07
PU02900,C267,P50,Cookware Set,Kitchen & Appliances,266.07,2024-05-14
PU02901,C149,P11,Athletic Socks,Clothing & Apparel,50.5,2024-07-29
PU02902,C464,P79,Sunglasses,Accessories & Lifestyle,56.75,2024-01-01
PU02903,C333,P103,Language Workbook,Books & Stationery,10.11,2024-03-27
PU02904,C296,P102,Self-Help Book,Books & Stationery,45.19,2024-12-20
PU02905,C276,P14,Joggers,Clothing & Apparel,36.25,2024-10-29
PU02906,C178,P32,Standing Desk,Home & Furniture,412.62,2024-07-12
PU02907,C088,P97,Planner,Books & Stationery,16.78,2024-09-24
PU02908,C384,P79,Sunglasses,Accessories & Lifestyle,84.87,2024-05-07
PU02909,C134,P103,Language Workbook,Books & Stationery,30.37,2024-01-19
PU02910,C181,P23,4K TV,Tech & Electronics,75.94,2024-06-22
PU02911,C081,P71,Pull-Up Bar,Fitness & Sports,40.7,2024-11-08
PU02912,C093,P43,Wall Shelf,Home & Furniture,376.46,2024-04-25
PU02913,C054,P17,Laptop,Tech & Electronics,289.82,2024-06-14
PU02914,C371,P120,Toy Train Set,Toys & Games,96.42,2024-01-26
PU02915,C060,P42,Storage Ottoman,Home & Furniture,285.71,2024-11-09
PU02917,C319,P14,Joggers,Clothing & Apparel,94.78,2024-02-29
PU02918,C442,P24,Streaming Stick,Tech & Electronics,340.03,2024-07-13
PU02920,C333,P06,Running Shorts,Clothing & Apparel,94.4,2024-10-23
PU02921,C031,P05,Casual Sneakers,Clothing & Apparel,19.72,2024-06-16
PU02922,C141,P26,E-Reader,Tech & Electronics,163.34,2024-06-25
PU02923,C338,P35,Bedside Table,Home & Furniture,363.84,2024-07-31
PU02925,C424,P23,4K TV,Tech & Electronics,64.67,2024-01-27
PU02926,C259,P100,Comic Book,Books & Stationery,15.28,2024-05-21
PU02928,C361,P43,Wall Shelf,Home & Furniture,287.28,2024-01-11
PU02929,C050,P38,Recliner Chair,Home & Furniture,84.46,2024-02-09
PU02932,C247,P38,Recliner Chair,Home & Furniture,157.66,2024-12-26
PU02933,C484,P33,Bookshelf,Home & Furniture,107.58,2024-01-14
PU02934,C093,P104,Art Book,Books & Stationery,46.9,2024-04-13
PU02936,C476,P30,Desktop Computer,Tech & Electronics,273.06,2024-12-30
PU02938,C289,P17,Laptop,Tech & Electronics,356.62,2024-07-04
PU02939,C119,P59,Dish Rack,Kitchen & Appliances,190.22,2024-09-04
PU02940,C060,P85,Scarf,Accessories & Lifestyle,119.62,2024-02-02
PU02941,C196,P53,Food Processor,Kitchen & Appliances,73.75,2024-07-06
PU02942,C284,P54,Rice Cooker,Kitchen & Appliances,185.3,2024-11-19
PU02944,C290,P61,Tennis Racket,Fitness & Sports,278.98,2024-03-19
PU02945,C368,P103,Language Workbook,Books & Stationery,14.39,2024-07-04
PU02946,C099,P61,Tennis Racket,Fitness & Sports,81.45,2024-05-12
PU02947,C095,P97,Planner,Books & Stationery,43.58,2024-09-09
PU02948,C109,P38,Recliner Chair,Home & Furniture,334.18,2024-03-16
PU02949,C223,P41,Wardrobe,Home & Furniture,379.61,2024-07-03
PU02950,C228,P30,Desktop Computer,Tech & Electronics,143.91,2024-05-28
PU02951,C116,P50,Cookware Set,Kitchen & Appliances,199.05,2024-01-05
PU02952,C296,P44,Bed Frame,Home & Furniture,483.35,2024-09-10
PU02954,C210,P80,Leather Belt,Accessories & Lifestyle,142.32,2024-02-19
PU02955,C310,P96,Sketchpad,Books & Stationery,14.8,2024-11-18
PU02956,C001,P102,Self-Help Book,Books & Stationery,27.02,2024-03-06
PU02957,C123,P93,Science Fiction Book,Books & Stationery,24.4,2024-10-10
PU02958,C277,P76,Handbag,Accessories & Lifestyle,56.61,2024-12-01
PU02959,C410,P35,Bedside Table,Home & Furniture,492.79,2024-12-20
PU02961,C445,P93,Science Fiction Book,Books & Stationery,27.15,2024-10-10
PU02962,C192,P18,Tablet,Tech & Electronics,962.94,2024-06-04
PU02963,C119,P44,Bed Frame,Home & Furniture,123.65,2024-01-20
PU02964,C115,P37,Coffee Table,Home & Furniture,253.46,2024-02-06
PU02966,C168,P114,Play Kitchen Set,Toys & Games,58.86,2024-01-04
PU02967,C167,P33,Bookshelf,Home & Furniture,126.0,2024-08-13
PU02968,C101,P61,Tennis Racket,Fitness & Sports,217.35,2024-04-10
PU02969,C242,P28,Home Security Camera,Tech & Electronics,465.05,2024-09-09
PU02970,C001,P85,Scarf,Accessories & Lifestyle,92.24,2024-05-15
PU02971,C234,P78,Wallet,Accessories & Lifestyle,40.49,2024-01-08
PU02972,C461,P102,Self-Help Book,Books & Stationery,25.53,2024-10-13
PU02973,C347,P25,Digital Camera,Tech & Electronics,378.82,2024-11-29
PU02974,C058,P97,Planner,Books & Stationery,41.86,2024-09-10
PU02975,C205,P44,Bed Frame,Home & Furniture,179.42,2024-04-05
PU02976,C027,P29,Portable Power Bank,Tech & Electronics,81.08,2024-01-01
PU02977,C109,P35,Bedside Table,Home & Furniture,472.77,2024-09-27
PU02978,C087,P35,Bedside Table,Home & Furniture,70.78,2024-12-06
PU02979,C001,P79,Sunglasses,Accessories & Lifestyle,90.17,2024-01-20
PU02980,C071,P28,Home Security Camera,Tech & Electronics,88.7,2024-11-19
PU02981,C419,P30,Desktop Computer,Tech & Electronics,459.71,2024-05-03
PU02982,C326,P26,E-Reader,Tech & Electronics,356.92,2024-12-19
PU02983,C386,P87,Umbrella,Accessories & Lifestyle,81.95,2024-03-12
PU02985,C200,P78,Wallet,Accessories & Lifestyle,132.52,2024-11-14
PU02987,C339,P61,Tennis Racket,Fitness & Sports,169.73,2024-04-02
PU02988,C041,P38,Recliner Chair,Home & Furniture,239.49,2024-04-25
PU02990,C388,P35,Bedside Table,Home & Furniture,489.56,2024-01-29
PU02991,C432,P06,Running Shorts,Clothing & Apparel,47.03,2024-09-03
PU02992,C381,P102,Self-Help Book,Books & Stationery,33.24,2024-11-15
PU02993,C120,P21,Bluetooth Speaker,Tech & Electronics,128.47,2024-04-16
PU02994,C380,P11,Athletic Socks,Clothing & Apparel,45.01,2024-02-12
PU02997,C421,P24,Streaming Stick,Tech & Electronics,65.03,2024-04-05
PU02998,C189,P82,Key Organizer,Accessories & Lifestyle,67.32,2024-12-20
PU02999,C369,P11,Athletic Socks,Clothing & Apparel,77.53,2024-02-07
PU03001,C259,P44,Bed Frame,Home & Furniture,286.39,2024-01-25
PU03002,C494,P49,Electric Kettle,Kitchen & Appliances,126.4,2024-12-19
PU03003,C363,P18,Tablet,Tech & Electronics,115.79,2024-12-25
PU03004,C409,P43,Wall Shelf,Home & Furniture,611.49,2024-11-27
PU03005,C494,P66,Boxing Gloves,Fitness & Sports,240.7,2024-08-13
PU03008,C140,P120,Toy Train Set,Toys & Games,29.55,2024-11-25
PU03009,C423,P15,Summer Dress,Clothing & Apparel,53.89,2024-01-27
PU03010,C388,P96,Sketchpad,Books & Stationery,48.44,2024-03-08
PU03011,C149,P11,Athletic Socks,Clothing & Apparel,50.77,2024-12-30
PU03013,C330,P11,Athletic Socks,Clothing & Apparel,77.47,2024-03-20
PU03014,C244,P52,Espresso Machine,Kitchen & Appliances,252.76,2024-03-01
PU03015,C187,P102,Self-Help Book,Books & Stationery,20.15,2024-12-08
PU03016,C210,P116,Card Game,Toys & Games,92.35,2024-02-17
PU03017,C423,P49,Electric Kettle,Kitchen & Appliances,81.39,2024-04-12
PU03018,C171,P82,Key Organizer,Accessories & Lifestyle,46.14,2024-01-18
PU03019,C192,P85,Scarf,Accessories & Lifestyle,185.94,2024-10-09
PU03021,C405,P79,Sunglasses,Accessories & Lifestyle,17.89,2024-09-21
PU03022,C139,P48,Air Fryer,Kitchen & Appliances,50.46,2024-05-01
PU03023,C413,P104,Art Book,Books & Stationery,20.1,2024-07-27
PU03026,C100,P66,Boxing Gloves,Fitness & Sports,141.17,2024-12-29
PU03027,C238,P25,Digital Camera,Tech & Electronics,388.55,2024-12-06
PU03028,C060,P76,Handbag,Accessories & Lifestyle,72.63,2024-07-06
PU03029,C431,P15,Summer Dress,Clothing & Apparel,86.86,2024-05-20
PU03032,C349,P87,Umbrella,Accessories & Lifestyle,260.31,2024-11-20
PU03033,C480,P120,Toy Train Set,Toys & Games,98.6,2024-04-17
PU03034,C178,P36,Sofa,Home & Furniture,378.19,2024-10-03
PU03035,C238,P71,Pull-Up Bar,Fitness & Sports,63.11,2024-08-28
PU03036,C295,P84,Watch,Accessories & Lifestyle,43.44,2024-11-07
PU03037,C397,P01,Men's T-Shirt,Clothing & Apparel,28.42,2024-11-19
PU03038,C497,P116,Card Game,Toys & Games,60.06,2024-05-10
PU03039,C149,P36,Sofa,Home & Furniture,54.79,2024-12-06
PU03041,C415,P11,Athletic Socks,Clothing & Apparel,20.59,2024-01-12
PU03042,C221,P39,Patio Set,Home & Furniture,425.7,2024-10-05
PU03043,C062,P47,Microwave Oven,Kitchen & Appliances,116.49,2024-04-12
PU03045,C113,P47,Microwave Oven,Kitchen & Appliances,337.14,2024-05-11
PU03048,C014,P91,Novel,Books & Stationery,37.32,2024-05-08
PU03050,C444,P52,Espresso Machine,Kitchen & Appliances,75.32,2024-12-18
PU03052,C464,P13,Raincoat,Clothing & Apparel,81.24,2024-12-06
PU03053,C460,P98,Children's Storybook,Books & Stationery,23.6,2024-08-27
PU03054,C135,P80,Leather Belt,Accessories & Lifestyle,14.12,2024-11-23
PU03055,C499,P43,Wall Shelf,Home & Furniture,444.17,2024-10-26
PU03056,C278,P103,Language Workbook,Books & Stationery,38.14,2024-04-21
PU03057,C224,P38,Recliner Chair,Home & Furniture,239.97,2024-09-23
PU03058,C375,P17,Laptop,Tech & Electronics,495.38,2024-07-29
PU03059,C450,P28,Home Security Camera,Tech & Electronics,191.22,2024-12-05
PU03061,C333,P43,Wall Shelf,Home & Furniture,432.49,2024-01-20
PU03062,C255,P102,Self-Help Book,Books & Stationery,25.55,2024-11-16
PU03063,C039,P14,Joggers,Clothing & Apparel,52.53,2024-03-25
PU03064,C024,P33,Bookshelf,Home & Furniture,334.73,2024-11-18
PU03065,C305,P71,Pull-Up Bar,Fitness & Sports,211.29,2024-08-20
PU03066,C298,P67,Exercise Bike,Fitness & Sports,172.95,2024-11-06
PU03067,C047,P108,Building Blocks,Toys & Games,66.61,2024-02-19
PU03068,C100,P69,Hiking Boots,Fitness & Sports,241.49,2024-09-21
PU03069,C161,P14,Joggers,Clothing & Apparel,105.39,2024-03-26
PU03071,C178,P52,Espresso Machine,Kitchen & Appliances,257.47,2024-12-17
PU03072,C150,P86,Phone Case,Accessories & Lifestyle,130.31,2024-10-29
PU03073,C317,P120,Toy Train Set,Toys & Games,91.08,2024-10-11
PU03074,C156,P98,Children's Storybook,Books & Stationery,33.81,2024-08-18
PU03075,C327,P108,Building Blocks,Toys & Games,95.91,2024-05-04
PU03079,C454,P59,Dish Rack,Kitchen & Appliances,149.16,2024-02-16
PU03080,C400,P84,Watch,Accessories & Lifestyle,100.11,2024-09-05
PU03082,C180,P91,Novel,Books & Stationery,27.93,2024-10-24
PU03083,C169,P05,Casual Sneakers,Clothing & Apparel,31.57,2024-03-23
PU03084,C259,P76,Handbag,Accessories & Lifestyle,23.63,2024-12-14
PU03085,C037,P84,Watch,Accessories & Lifestyle,36.64,2024-07-09
PU03086,C355,P55,Ice Cream Maker,Kitchen & Appliances,245.94,2024-11-10
PU03087,C278,P86,Phone Case,Accessories & Lifestyle,127.65,2024-12-26
PU03088,C064,P102,Self-Help Book,Books & Stationery,25.01,2024-08-20
PU03089,C470,P19,Smartwatch,Tech & Electronics,420.7,2024-06-22
PU03090,C043,P13,Raincoat,Clothing & Apparel,176.45,2024-08-12
PU03091,C120,P103,Language Workbook,Books & Stationery,26.19,2024-12-10
PU03093,C053,P41,Wardrobe,Home & Furniture,180.35,2024-02-07
PU03094,C174,P50,Cookware Set,Kitchen & Appliances,141.3,2024-12-10
PU03095,C112,P54,Rice Cooker,Kitchen & Appliances,248.51,2024-01-24
PU03098,C051,P82,Key Organizer,Accessories & Lifestyle,53.81,2024-02-04
PU03099,C286,P103,Language Workbook,Books & Stationery,44.48,2024-12-30
PU03101,C126,P72,Cycling Shorts,Fitness & Sports,161.11,2024-07-06
PU03102,C195,P90,Smart Key Finder,Accessories & Lifestyle,55.17,2024-08-11
PU03103,C330,P47,Microwave Oven,Kitchen & Appliances,196.92,2024-11-14
PU03104,C300,P84,Watch,Accessories & Lifestyle,195.18,2024-08-07
PU03105,C337,P52,Espresso Machine,Kitchen & Appliances,205.54,2024-03-13
PU03106,C499,P23,4K TV,Tech & Electronics,480.25,2024-05-13
PU03107,C278,P55,Ice Cream Maker,Kitchen & Appliances,232.46,2024-12-15
PU03108,C221,P86,Phone Case,Accessories & Lifestyle,57.67,2024-11-14
PU03109,C479,P104,Art Book,Books & Stationery,37.16,2024-06-21
PU03110,C102,P119,Dollhouse,Toys & Games,87.66,2024-03-31
PU03111,C202,P79,Sunglasses,Accessories & Lifestyle,50.29,2024-12-05
PU03112,C054,P55,Ice Cream Maker,Kitchen & Appliances,122.36,2024-03-13
PU03113,C122,P29,Portable Power Bank,Tech & Electronics,457.11,2024-08-31
PU03115,C389,P98,Children's Storybook,Books & Stationery,11.03,2024-07-04
PU03116,C376,P53,Food Processor,Kitchen & Appliances,92.01,2024-02-27
PU03118,C076,P67,Exercise Bike,Fitness & Sports,158.17,2024-01-05
PU03121,C350,P18,Tablet,Tech & Electronics,137.55,2024-10-30
PU03122,C270,P120,Toy Train Set,Toys & Games,104.8,2024-01-12
PU03123,C087,P11,Athletic Socks,Clothing & Apparel,73.6,2024-09-23
PU03124,C278,P100,Comic Book,Books & Stationery,26.69,2024-11-24
PU03125,C410,P37,Coffee Table,Home & Furniture,168.91,2024-06-16
PU03126,C427,P17,Laptop,Tech & Electronics,179.88,2024-03-11
PU03127,C225,P93,Science Fiction Book,Books & Stationery,34.34,2024-11-02
PU03128,C113,P76,Handbag,Accessories & Lifestyle,148.28,2024-03-07
PU03129,C093,P28,Home Security Camera,Tech & Electronics,339.75,2024-05-06
PU03130,C456,P99,History Book,Books & Stationery,39.73,2024-06-09
PU03131,C132,P51,Toaster,Kitchen & Appliances,229.88,2024-07-04
PU03132,C279,P108,Building Blocks,Toys & Games,17.78,2024-11-29
PU03133,C184,P72,Cycling Shorts,Fitness & Sports,111.64,2024-11-13
PU03134,C272,P82,Key Organizer,Accessories & Lifestyle,101.73,2024-03-30
PU03135,C053,P24,Streaming Stick,Tech & Electronics,260.38,2024-07-24
PU03136,C337,P49,Electric Kettle,Kitchen & Appliances,196.6,2024-11-28
PU03137,C006,P14,Joggers,Clothing & Apparel,92.47,2024-12-09
PU03139,C347,P102,Self-Help Book,Books & Stationery,19.59,2024-06-01
PU03140,C198,P90,Smart Key Finder,Accessories & Lifestyle,94.47,2024-07-03
PU03141,C393,P31,Office Chair,Home & Furniture,148.57,2024-11-07
PU03142,C190,P30,Desktop Computer,Tech & Electronics,332.69,2024-12-18
PU03143,C288,P84,Watch,Accessories & Lifestyle,82.42,2024-04-04
PU03144,C228,P41,Wardrobe,Home & Furniture,200.01,2024-10-12
PU03146,C447,P14,Joggers,Clothing & Apparel,126.91,2024-07-08
PU03149,C434,P28,Home Security Camera,Tech & Electronics,221.01,2024-08-04
PU03150,C200,P120,Toy Train Set,Toys & Games,71.5,2024-08-05
PU03151,C048,P43,Wall Shelf,Home & Furniture,85.54,2024-01-24
PU03153,C226,P26,E-Reader,Tech & Electronics,292.03,2024-05-07
PU03154,C125,P14,Joggers,Clothing & Apparel,111.22,2024-07-09
PU03155,C119,P88,Jewelry Box,Accessories & Lifestyle,116.52,2024-03-04
PU03156,C283,P103,Language Workbook,Books & Stationery,34.96,2024-08-02
PU03157,C279,P08,Polo Shirt,Clothing & Apparel,47.45,2024-07-08
PU03158,C348,P67,Exercise Bike,Fitness & Sports,238.32,2024-11-26
PU03159,C419,P38,Recliner Chair,Home & Furniture,142.91,2024-12-03
PU03160,C235,P120,Toy Train Set,Toys & Games,71.05,2024-03-04
PU03161,C213,P30,Desktop Computer,Tech & Electronics,53.95,2024-11-03
PU03162,C142,P49,Electric Kettle,Kitchen & Appliances,277.0,2024-09-23
PU03163,C265,P72,Cycling Shorts,Fitness & Sports,172.16,2024-12-08
PU03164,C479,P82,Key Organizer,Accessories & Lifestyle,97.31,2024-01-10
PU03165,C035,P120,Toy Train Set,Toys & Games,63.19,2024-04-01
PU03168,C120,P06,Running Shorts,Clothing & Apparel,52.29,2024-02-22
PU03169,C111,P114,Play Kitchen Set,Toys & Games,79.34,2024-05-14
PU03170,C069,P88,Jewelry Box,Accessories & Lifestyle,20.91,2024-03-28
PU03172,C388,P41,Wardrobe,Home & Furniture,379.29,2024-11-16
PU03173,C435,P39,Patio Set,Home & Furniture,489.53,2024-12-06
PU03174,C067,P69,Hiking Boots,Fitness & Sports,60.74,2024-08-18
PU03175,C392,P09,Swimwear,Clothing & Apparel,62.32,2024-10-27
PU03176,C287,P43,Wall Shelf,Home & Furniture,520.11,2024-01-01
PU03177,C453,P23,4K TV,Tech & Electronics,327.72,2024-01-23
PU03178,C157,P67,Exercise Bike,Fitness & Sports,200.29,2024-07-15
PU03179,C149,P17,Laptop,Tech & Electronics,108.11,2024-04-12
PU03180,C120,P119,Dollhouse,Toys & Games,37.76,2024-06-24
PU03181,C479,P42,Storage Ottoman,Home & Furniture,404.84,2024-03-28
PU03183,C318,P41,Wardrobe,Home & Furniture,412.42,2024-09-25
PU03184,C213,P93,Science Fiction Book,Books & Stationery,20.2,2024-12-25
PU03186,C301,P110,Stuffed Animal,Toys & Games,13.57,2024-03-21
PU03187,C137,P43,Wall Shelf,Home & Furniture,332.1,2024-06-29
PU03188,C499,P48,Air Fryer,Kitchen & Appliances,273.58,2024-08-13
PU03189,C354,P25,Digital Camera,Tech & Electronics,379.77,2024-12-21
PU03191,C296,P55,Ice Cream Maker,Kitchen & Appliances,77.68,2024-05-21
PU03192,C240,P39,Patio Set,Home & Furniture,455.36,2024-12-17
PU03193,C277,P67,Exercise Bike,Fitness & Sports,117.56,2024-10-21
PU03195,C415,P08,Polo Shirt,Clothing & Apparel,64.97,2024-04-07
PU03197,C212,P69,Hiking Boots,Fitness & Sports,206.22,2024-12-04
PU03198,C482,P84,Watch,Accessories & Lifestyle,236.16,2024-11-03
PU03199,C018,P24,Streaming Stick,Tech & Electronics,101.99,2024-03-15
PU03200,C073,P27,VR Headset,Tech & Electronics,115.83,2024-12-18
PU03201,C413,P91,Novel,Books & Stationery,40.62,2024-12-19
PU03202,C182,P30,Desktop Computer,Tech & Electronics,551.69,2024-03-10
PU03203,C390,P13,Raincoat,Clothing & Apparel,73.11,2024-11-25
PU03205,C496,P17,Laptop,Tech & Electronics,138.38,2024-01-26
PU03206,C211,P06,Running Shorts,Clothing & Apparel,24.79,2024-04-04
PU03207,C150,P80,Leather Belt,Accessories & Lifestyle,46.52,2024-12-01
PU03208,C303,P36,Sofa,Home & Furniture,432.85,2024-06-01
PU03209,C195,P21,Bluetooth Speaker,Tech & Electronics,133.9,2024-07-19
PU03210,C253,P48,Air Fryer,Kitchen & Appliances,89.85,2024-03-20
PU03212,C254,P53,Food Processor,Kitchen & Appliances,177.96,2024-11-17
PU03213,C043,P76,Handbag,Accessories & Lifestyle,208.15,2024-11-14
PU03214,C317,P32,Standing Desk,Home & Furniture,423.76,2024-01-20
PU03217,C062,P26,E-Reader,Tech & Electronics,62.1,2024-01-05
PU03218,C166,P31,Office Chair,Home & Furniture,179.93,2024-11-27
PU03219,C473,P11,Athletic Socks,Clothing & Apparel,70.87,2024-04-30
PU03221,C216,P01,Men's T-Shirt,Clothing & Apparel,84.52,2024-08-04
PU03222,C472,P01,Men's T-Shirt,Clothing & Apparel,53.33,2024-12-20
PU03223,C051,P104,Art Book,Books & Stationery,23.89,2024-05-31
PU03224,C301,P31,Office Chair,Home & Furniture,374.31,2024-07-12
PU03225,C149,P61,Tennis Racket,Fitness & Sports,104.71,2024-12-16
PU03226,C345,P26,E-Reader,Tech & Electronics,354.12,2024-03-19
PU03227,C235,P23,4K TV,Tech & Electronics,346.73,2024-02-08
PU03228,C297,P08,Polo Shirt,Clothing & Apparel,78.36,2024-07-26
PU03229,C408,P13,Raincoat,Clothing & Apparel,36.46,2024-12-24
PU03230,C120,P78,Wallet,Accessories & Lifestyle,35.35,2024-08-17
PU03231,C076,P05,Casual Sneakers,Clothing & Apparel,103.6,2024-04-13
PU03232,C339,P69,Hiking Boots,Fitness & Sports,298.31,2024-10-22
PU03233,C076,P28,Home Security Camera,Tech & Electronics,490.88,2024-11-08
PU03234,C031,P93,Science Fiction Book,Books & Stationery,49.81,2024-02-20
PU03235,C075,P71,Pull-Up Bar,Fitness & Sports,156.69,2024-08-24
PU03237,C076,P19,Smartwatch,Tech & Electronics,317.13,2024-06-18
PU03238,C043,P01,Men's T-Shirt,Clothing & Apparel,37.83,2024-12-14
PU03240,C340,P13,Raincoat,Clothing & Apparel,17.42,2024-11-06
PU03241,C202,P68,Skipping Rope,Fitness & Sports,150.74,2024-11-17
PU03242,C219,P67,Exercise Bike,Fitness & Sports,277.64,2024-06-21
PU03243,C388,P103,Language Workbook,Books & Stationery,45.34,2024-07-28
PU03244,C381,P05,Casual Sneakers,Clothing & Apparel,78.82,2024-04-16
PU03245,C334,P116,Card Game,Toys & Games,60.59,2024-10-27
PU03246,C144,P82,Key Organizer,Accessories & Lifestyle,38.38,2024-01-29
PU03247,C186,P50,Cookware Set,Kitchen & Appliances,170.45,2024-09-10
PU03248,C032,P48,Air Fryer,Kitchen & Appliances,192.53,2024-10-12
PU03250,C175,P103,Language Workbook,Books & Stationery,33.78,2024-03-08
PU03251,C330,P26,E-Reader,Tech & Electronics,474.17,2024-12-30
PU03252,C201,P27,VR Headset,Tech & Electronics,96.99,2024-12-24
PU03253,C405,P24,Streaming Stick,Tech & Electronics,433.42,2024-11-01
PU03254,C257,P44,Bed Frame,Home & Furniture,462.12,2024-03-05
PU03255,C372,P27,VR Headset,Tech & Electronics,323.68,2024-03-27
PU03256,C410,P44,Bed Frame,Home & Furniture,408.22,2024-09-19
PU03257,C257,P59,Dish Rack,Kitchen & Appliances,232.47,2024-09-12
PU03258,C422,P11,Athletic Socks,Clothing & Apparel,61.66,2024-01-30
PU03260,C247,P38,Recliner Chair,Home & Furniture,340.25,2024-01-11
PU03261,C380,P17,Laptop,Tech & Electronics,178.73,2024-12-04
PU03262,C188,P91,Novel,Books & Stationery,10.8,2024-06-20
PU03263,C196,P99,History Book,Books & Stationery,39.69,2024-11-01
PU03264,C100,P80,Leather Belt,Accessories & Lifestyle,76.87,2024-01-20
PU03265,C436,P24,Streaming Stick,Tech & Electronics,70.96,2024-11-08
PU03266,C151,P90,Smart Key Finder,Accessories & Lifestyle,123.15,2024-11-26
PU03268,C061,P19,Smartwatch,Tech & Electronics,108.41,2024-11-27
PU03269,C358,P120,Toy Train Set,Toys & Games,60.13,2024-04-11
PU03270,C230,P18,Tablet,Tech & Electronics,129.26,2024-07-22
PU03271,C274,P116,Card Game,Toys & Games,86.31,2024-03-07
PU03273,C167,P88,Jewelry Box,Accessories & Lifestyle,127.24,2024-11-17
PU03274,C134,P103,Language Workbook,Books & Stationery,39.76,2024-05-20
PU03276,C208,P93,Science Fiction Book,Books & Stationery,27.43,2024-02-19
PU03277,C024,P23,4K TV,Tech & Electronics,237.17,2024-11-06
PU03278,C325,P47,Microwave Oven,Kitchen & Appliances,215.11,2024-09-21
PU03279,C299,P09,Swimwear,Clothing & Apparel,74.96,2024-07-28
PU03280,C157,P103,Language Workbook,Books & Stationery,23.19,2024-09-24
PU03281,C208,P54,Rice Cooker,Kitchen & Appliances,281.16,2024-07-20
PU03282,C070,P03,Jeans,Clothing & Apparel,64.32,2024-12-22
PU03283,C486,P114,Play Kitchen Set,Toys & Games,66.74,2024-06-11
PU03284,C342,P47,Microwave Oven,Kitchen & Appliances,272.62,2024-02-05
PU03285,C295,P36,Sofa,Home & Furniture,404.03,2024-05-22
PU03287,C039,P120,Toy Train Set,Toys & Games,29.39,2024-02-24
PU03289,C149,P47,Microwave Oven,Kitchen & Appliances,135.22,2024-10-25
PU03290,C174,P21,Bluetooth Speaker,Tech & Electronics,437.65,2024-12-23
